0,1,2,3,4,5,6,7,8,9
74210.9765625,123528.0390625,112560.5625,78418.0703125,48496.2109375,30035.478515625,16009.8466796875,9158.61328125,5015.4677734375,2525.781982421875
74397.015625,123645.40625,112379.6484375,78297.3203125,48443.1640625,30003.6875,15988.7275390625,9197.201171875,5059.994140625,2548.62890625
74116.9375,123491.796875,112494.8828125,78479.6015625,48585.0546875,30079.6015625,16027.3583984375,9173.33203125,5007.26708984375,2510.764892578125
74482.796875,123694.3359375,112401.5078125,78303.0859375,48425.6015625,30007.39453125,15985.767578125,9144.2626953125,4990.513671875,2526.71044921875
74314.3515625,123508.796875,112490.671875,78404.890625,48504.33984375,30045.79296875,15979.2744140625,9173.5966796875,5016.453125,2522.676513671875
74304.0546875,123551.7421875,112440.40625,78437.8203125,48530.765625,30051.119140625,16008.267578125,9141.0078125,4989.376953125,2507.138916015625
74196.65625,123486.0234375,112429.6875,78480.046875,48564.54296875,30034.857421875,16000.8095703125,9203.9853515625,5042.36083984375,2522.746826171875
74257.1171875,123456.3359375,112351.5703125,78438.4765625,48619.89453125,30143.775390625,16035.21484375,9166.5458984375,4995.2587890625,2495.357421875
74456.8203125,123538.0859375,112475.1796875,78328.3125,48427.9921875,30029.513671875,15994.5888671875,9152.37109375,5030.5126953125,2528.196044921875
74380.9296875,123588.90625,112490.8359375,78424.3359375,48538.99609375,30010.62109375,15949.1943359375,9099.35546875,4967.16259765625,2515.33984375
74159.4140625,123392.265625,112419.2265625,78449.1640625,48582.46875,30109.080078125,16040.8564453125,9190.1259765625,5059.6474609375,2561.292236328125
74318.3125,123553.2734375,112539.015625,78476.5703125,48541.0,30025.8359375,15939.60546875,9092.3896484375,4966.609375,2511.2919921875
74117.5625,123468.3828125,112537.3359375,78522.90625,48612.73046875,30080.162109375,15991.4599609375,9141.2509765625,4984.04443359375,2507.587158203125
74183.703125,123670.7734375,112478.65625,78446.1796875,48473.078125,29998.509765625,15982.998046875,9167.56640625,5027.69140625,2532.002685546875
74157.171875,123579.6875,112473.0234375,78353.859375,48541.90625,30113.564453125,16042.58203125,9180.4345703125,5005.2294921875,2515.8369140625
