0,1,2,3,4,5,6,7,8,9
7232.306640625,12631.708984375,11630.4990234375,7017.20849609375,5310.9169921875,2881.11083984375,1792.987060546875,813.796142578125,448.3020324707031,240.9090576171875
7268.36181640625,12700.744140625,11616.1201171875,7019.4091796875,5308.3037109375,2844.625,1756.411376953125,801.236572265625,441.8470458984375,242.6378631591797
7234.6865234375,12672.2744140625,11678.046875,7058.4462890625,5284.9580078125,2840.08984375,1755.771484375,791.6137084960938,440.2738037109375,243.32290649414062
7273.42724609375,12691.62890625,11593.513671875,6993.49609375,5306.890625,2865.873291015625,1775.0582275390625,809.0076293945312,448.0525817871094,242.69552612304688
7265.6953125,12668.708984375,11623.1796875,7043.67724609375,5306.0791015625,2860.9462890625,1763.3861083984375,791.2831420898438,434.7869567871094,241.89312744140625
7342.2333984375,12674.8232421875,11595.4833984375,6992.66748046875,5290.83251953125,2858.503662109375,1767.9381103515625,792.9572143554688,439.3359375,244.97634887695312
7191.29052734375,12699.970703125,11640.8271484375,7031.7216796875,5310.58740234375,2865.483154296875,1775.3037109375,801.399169921875,439.037353515625,244.00384521484375
7168.8076171875,12648.703125,11702.4169921875,7064.02099609375,5320.70458984375,2861.236328125,1753.6605224609375,793.3070068359375,440.0450439453125,246.62521362304688
7194.15625,12696.1923828125,11659.0849609375,7050.31591796875,5331.7626953125,2860.39453125,1755.2659912109375,780.7185668945312,431.6246337890625,240.17868041992188
7243.8125,12664.0078125,11649.078125,7037.5126953125,5304.28466796875,2854.9326171875,1764.3746337890625,799.4934692382812,444.3399658203125,237.77627563476562
7288.95166015625,12712.224609375,11610.8974609375,7006.80712890625,5290.41650390625,2850.404052734375,1763.10302734375,795.91650390625,438.5526428222656,242.39369201660156
7271.5244140625,12726.318359375,11649.4541015625,6999.4296875,5266.95947265625,2842.0009765625,1756.3526611328125,800.3936157226562,444.8955383300781,242.2502899169922
7276.7294921875,12631.546875,11589.9853515625,7032.97900390625,5339.93896484375,2875.16259765625,1764.69970703125,798.2327270507812,445.5096740722656,244.79901123046875
7258.060546875,12598.2197265625,11626.546875,7032.81103515625,5315.25048828125,2853.87646484375,1774.526611328125,820.1785278320312,463.311767578125,256.7640686035156
7251.25634765625,12637.76171875,11674.4072265625,7051.076171875,5314.962890625,2855.05419921875,1756.869873046875,786.6155395507812,432.52685546875,239.2586669921875
7304.4599609375,12655.9912109375,11594.490234375,6996.6474609375,5298.80517578125,2873.910888671875,1787.4051513671875,800.2740478515625,439.26947021484375,248.52099609375
7202.86962890625,12696.44140625,11679.4599609375,7059.56689453125,5305.1640625,2838.033447265625,1748.7471923828125,786.4404296875,434.8385009765625,248.1245574951172
7205.77001953125,12635.6484375,11657.685546875,7064.97265625,5341.3818359375,2860.0546875,1763.5877685546875,789.1701049804688,437.13934326171875,244.29989624023438
7314.3837890625,12626.08203125,11589.9072265625,7010.46484375,5306.02978515625,2863.23583984375,1786.0328369140625,812.0939331054688,447.7991027832031,243.61204528808594
7262.865234375,12709.34765625,11647.6826171875,7023.82958984375,5284.74169921875,2844.82763671875,1767.2320556640625,797.1364135742188,430.916015625,231.12640380859375
