0,1,2,3,4,5,6,7,8,9
72755.1796875,123603.265625,110864.1953125,77175.3359375,53765.7890625,30113.91796875,14721.994140625,8983.2548828125,4932.07861328125,3047.388671875
72447.7578125,123902.6953125,111102.1875,77171.5234375,53725.6484375,30064.439453125,14666.89453125,8959.984375,4923.1474609375,2997.534912109375
72738.2265625,123661.890625,111065.375,77167.609375,53679.1796875,30053.705078125,14669.4013671875,8974.8349609375,4925.85205078125,3025.863525390625
72536.5078125,123574.0234375,110937.171875,77203.5859375,53818.1484375,30183.12890625,14759.44140625,9019.5869140625,4909.96142578125,3015.927490234375
72830.265625,123955.984375,111063.453125,77108.5625,53574.5546875,29978.720703125,14676.45703125,8936.048828125,4857.98193359375,2977.57373046875
72482.046875,123456.953125,111035.875,77360.46875,53930.48828125,30180.044921875,14686.5126953125,8952.111328125,4892.2607421875,2986.07373046875
72313.0703125,123839.21875,111110.2265625,77236.328125,53717.20703125,30103.5546875,14718.9814453125,8981.4453125,4926.6923828125,3016.9892578125
72558.8046875,123783.546875,111116.859375,77177.375,53633.71875,30063.728515625,14731.2001953125,8971.51953125,4907.17822265625,3020.314208984375
72598.296875,123547.0546875,111003.40625,77179.890625,53746.11328125,30134.3125,14747.8515625,9008.7060546875,4942.9833984375,3054.943603515625
72461.9609375,123734.671875,111107.484375,77228.8046875,53775.40234375,30123.20703125,14691.5185546875,8947.388671875,4883.7421875,3008.760498046875
72417.1484375,123731.75,111074.234375,77282.5703125,53799.9609375,30094.9921875,14676.2744140625,8952.4755859375,4914.728515625,3022.228271484375
72699.8046875,123667.796875,111083.6640625,77184.640625,53697.49609375,30077.46484375,14688.88671875,8966.431640625,4897.22900390625,2997.615234375
72730.609375,123776.8046875,110898.7890625,77084.8828125,53723.3515625,30102.001953125,14737.330078125,8975.595703125,4911.23291015625,3019.566650390625
72501.0546875,123673.765625,111226.6015625,77306.7890625,53714.38671875,30057.701171875,14676.966796875,8924.0654296875,4880.125,3002.402099609375
72738.59375,123749.4921875,111037.234375,77189.0,53662.43359375,30024.34765625,14694.009765625,8969.5419921875,4904.228515625,2992.57861328125
72387.390625,123465.390625,111063.3515625,77357.3984375,53822.16796875,30152.275390625,14753.4453125,8988.9130859375,4919.0302734375,3051.316650390625
72416.1875,123564.7734375,111076.84375,77282.1015625,53789.89453125,30136.68359375,14744.2255859375,9013.1005859375,4924.86376953125,3014.565185546875
72570.875,123743.4609375,111203.2265625,77312.03125,53687.96484375,29993.5625,14652.646484375,8928.25390625,4876.11767578125,2994.31982421875
72820.8203125,123709.3203125,110929.6640625,77108.078125,53630.16796875,30044.46484375,14736.4970703125,9025.2958984375,4945.37255859375,3017.4609375
72508.96875,123644.5703125,111075.78125,77247.671875,53742.625,30138.48046875,14735.68359375,8981.0439453125,4904.6064453125,2980.77880859375
72540.75,123804.8515625,111071.1484375,77172.1328125,53686.14453125,30043.80078125,14713.7646484375,8995.4052734375,4921.93212890625,3014.150146484375
72679.8359375,123632.203125,110972.8671875,77191.515625,53747.5078125,30114.740234375,14703.9384765625,8969.1650390625,4916.1025390625,3030.905029296875
72603.3125,123638.6015625,111008.84375,77215.515625,53726.44921875,30100.513671875,14728.408203125,8997.1044921875,4936.76416015625,3005.901611328125
72534.078125,123788.0625,111069.2578125,77137.984375,53698.046875,30097.19921875,14710.017578125,8970.892578125,4926.02587890625,3030.188232421875
72742.125,123745.671875,110999.4140625,77080.7265625,53592.98828125,30071.654296875,14752.4833984375,9040.0849609375,4941.9091796875,3000.625
72770.53125,123936.1875,111172.3203125,77107.1015625,53601.328125,29963.013671875,14611.146484375,8892.4912109375,4887.333984375,3019.51953125
72634.640625,123828.8203125,110959.4140625,77079.875,53653.3984375,30092.671875,14743.4306640625,8997.0791015625,4944.6337890625,3027.474365234375
72616.5390625,123777.8515625,110972.4296875,77210.6015625,53749.90625,30063.61328125,14669.9677734375,8967.498046875,4927.01708984375,3007.593017578125
72430.6640625,123808.5078125,111091.5546875,77143.8359375,53711.24609375,30111.91015625,14732.1064453125,9002.3232421875,4920.60888671875,3007.13134765625
72665.6796875,123750.7734375,110908.0234375,77155.8125,53686.30859375,30096.076171875,14766.8525390625,9005.0400390625,4918.52197265625,3010.3095703125
