0,1,2,3,4,5,6,7,8,9
73161.515625,129344.46875,109094.2734375,78953.2734375,47204.6953125,29294.38671875,17050.765625,8048.97216796875,5069.603515625,2738.612060546875
72882.3046875,129650.875,109298.28125,78933.3828125,47161.3515625,29240.77734375,16991.708984375,8047.0830078125,5062.31689453125,2697.145263671875
73164.0234375,129411.71875,109256.875,78916.96875,47139.22265625,29249.2734375,16997.115234375,8044.39697265625,5066.63330078125,2713.85546875
72949.8203125,129284.890625,109204.5703125,79008.5546875,47253.7265625,29353.876953125,17081.931640625,8073.39599609375,5050.423828125,2705.241943359375
73228.7890625,129716.5390625,109272.6875,78877.09375,47042.765625,29169.521484375,16975.533203125,7997.21044921875,5002.65771484375,2679.8984375
72911.609375,129170.140625,109269.296875,79157.4765625,47337.9609375,29357.763671875,17010.431640625,8023.8828125,5036.25048828125,2686.00341796875
72726.8984375,129595.78125,109339.9765625,79004.6953125,47149.296875,29275.755859375,17047.005859375,8058.86279296875,5062.7353515625,2706.94287109375
72967.296875,129518.9296875,109328.6875,78941.203125,47107.29296875,29251.794921875,17048.173828125,8040.97900390625,5050.611328125,2711.4189453125
73018.9375,129277.625,109209.0390625,78947.484375,47184.71875,29316.8984375,17088.412109375,8084.89208984375,5094.7060546875,2740.7626953125
72860.328125,129502.6484375,109317.8671875,79007.078125,47207.23828125,29293.669921875,17009.484375,8016.349609375,5041.65771484375,2706.102783203125
72848.9453125,129456.7578125,109290.328125,79064.921875,47223.578125,29272.830078125,16993.357421875,8031.9189453125,5065.33203125,2713.0869140625
73119.390625,129422.2578125,109309.4921875,78935.6484375,47139.83203125,29249.81640625,17015.912109375,8037.205078125,5048.52783203125,2685.662109375
73120.078125,129525.6796875,109122.484375,78853.203125,47172.6484375,29293.0625,17058.265625,8047.84326171875,5057.0107421875,2712.318115234375
72901.71875,129452.4765625,109434.1953125,79069.984375,47152.51171875,29239.1328125,17000.3125,7998.19775390625,5023.4091796875,2689.08740234375
73161.4765625,129492.1328125,109273.84375,78957.5625,47081.9375,29202.751953125,17023.193359375,8031.251953125,5043.81591796875,2694.924072265625
72812.1953125,129218.4453125,109290.0078125,79113.09375,47233.8203125,29342.345703125,17084.5,8070.40869140625,5069.36181640625,2731.398681640625
72830.3515625,129290.71875,109296.6328125,79050.0625,47232.93359375,29326.416015625,17077.111328125,8073.4345703125,5071.59912109375,2714.445556640625
73019.7265625,129485.515625,109417.96875,79055.5625,47131.1015625,29172.14453125,16965.892578125,8005.984375,5020.74072265625,2689.81591796875
73248.25,129452.3671875,109137.8515625,78885.1953125,47083.34375,29215.767578125,17067.61328125,8082.58935546875,5086.54736328125,2708.509521484375
72932.734375,129415.4453125,109294.484375,78997.5,47186.27734375,29313.509765625,17055.01953125,8043.6923828125,5042.35595703125,2682.070068359375
