0,1,2,3,4,5,6,7,8,9
6983.8662109375,14636.140625,89529.6328125,82724.046875,11105.4912109375,8141.49462890625,110552.640625,117487.8515625,24306.3984375,34465.89453125
6884.0703125,14580.271484375,89726.6796875,83056.8359375,11106.001953125,8139.35009765625,110402.0390625,117339.9296875,24315.08984375,34386.578125
7002.48486328125,14665.357421875,89788.140625,82827.9140625,11089.513671875,8146.32421875,110339.3359375,117434.0,24278.025390625,34365.671875
7010.8525390625,14603.4443359375,89638.140625,82856.8125,11093.40625,8136.3955078125,110194.7734375,117678.015625,24341.744140625,34382.4921875
6963.18603515625,14679.24609375,89946.546875,82899.078125,11084.7275390625,8137.88916015625,110181.890625,117459.53125,24298.607421875,34282.69140625
6998.974609375,14647.9736328125,89423.2578125,82608.2734375,11089.046875,8144.115234375,110713.75,117655.515625,24319.58984375,34331.6640625
6933.3251953125,14593.3896484375,89812.828125,82899.171875,11100.8671875,8148.681640625,110343.40625,117530.2265625,24259.8125,34310.7265625
6977.98291015625,14642.4208984375,89960.0,82682.390625,11082.193359375,8137.669921875,110463.0234375,117299.8125,24320.19140625,34368.890625
6973.79541015625,14661.2734375,89681.3671875,82837.71875,11090.712890625,8126.64990234375,110319.703125,117348.0234375,24347.263671875,34545.21484375
6956.5341796875,14549.5419921875,89612.640625,82697.296875,11092.8076171875,8153.05126953125,110527.546875,117664.34375,24337.67578125,34341.125
6977.11767578125,14601.859375,89791.921875,82836.890625,11085.7275390625,8149.17529296875,110486.03125,117344.078125,24272.87109375,34389.3515625
7031.23681640625,14661.484375,89716.828125,82902.9375,11095.5498046875,8145.576171875,110503.515625,117225.765625,24303.533203125,34346.39453125
6981.3173828125,14655.376953125,89806.953125,82849.359375,11091.1875,8135.83935546875,110086.3828125,117566.8046875,24310.763671875,34450.34375
6952.05712890625,14655.970703125,89757.6953125,82899.546875,11096.626953125,8151.08349609375,110544.1875,117328.109375,24274.1875,34277.73046875
7029.6640625,14661.1044921875,89848.671875,82971.28125,11122.212890625,8154.35595703125,110347.234375,117064.859375,24321.115234375,34416.125
