0,1,2,3,4,5,6,7,8,9
70251.2890625,126115.203125,113333.03125,76148.859375,48717.21875,30037.859375,18272.85546875,9429.5498046875,5182.44873046875,2474.332763671875
70381.9375,126249.6171875,113189.90625,76041.21875,48674.94921875,29983.228515625,18244.90234375,9470.7900390625,5227.08447265625,2498.16796875
70154.875,126099.609375,113262.96875,76170.3359375,48823.98828125,30082.9375,18289.30078125,9435.322265625,5176.65478515625,2465.317138671875
70465.390625,126294.6328125,113177.0390625,76040.6171875,48676.93359375,30004.697265625,18251.560546875,9409.681640625,5165.29248046875,2475.630615234375
70360.453125,126145.9453125,113235.6640625,76106.0234375,48717.984375,30026.83203125,18264.8515625,9448.8408203125,5180.6982421875,2475.851806640625
70271.8046875,126175.8125,113223.515625,76143.375,48784.10546875,30045.41015625,18263.37109375,9419.765625,5166.49365234375,2467.624755859375
70188.5234375,126151.671875,113189.0,76170.0625,48784.69140625,30023.001953125,18281.578125,9482.19921875,5214.7861328125,2480.850341796875
70313.390625,126060.953125,113065.3046875,76141.6484375,48875.22265625,30133.8203125,18307.462890625,9450.890625,5168.509765625,2446.025390625
70434.1875,126194.3984375,113247.3984375,76046.8125,48679.53125,30008.0078125,18229.861328125,9434.2490234375,5197.5966796875,2490.484619140625
70385.875,126185.7578125,113251.28125,76164.9296875,48764.64453125,29992.75390625,18207.451171875,9381.8837890625,5156.42431640625,2474.0380859375
70202.53125,126028.609375,113189.984375,76121.75,48778.14453125,30089.267578125,18326.04296875,9480.708984375,5224.60595703125,2520.2177734375
70324.0078125,126201.265625,113319.65625,76148.5625,48759.21875,30022.640625,18222.31640625,9372.0947265625,5131.77685546875,2461.439697265625
70085.25,126119.3359375,113292.4453125,76210.078125,48852.546875,30092.748046875,18263.994140625,9413.0859375,5165.36376953125,2465.8193359375
70169.390625,126284.578125,113246.765625,76170.1484375,48726.0234375,29989.359375,18243.921875,9444.837890625,5202.046875,2486.9921875
70193.578125,126195.75,113203.859375,76075.46875,48783.26171875,30075.9765625,18315.548828125,9465.904296875,5176.94970703125,2476.6005859375
70173.4296875,126221.4921875,113411.6640625,76150.109375,48721.4296875,30008.603515625,18208.30078125,9409.53125,5181.0009765625,2478.052001953125
70438.8515625,125946.5859375,113111.3203125,76126.984375,48769.76171875,30090.3984375,18331.54296875,9462.3505859375,5188.0859375,2496.3984375
70406.1640625,126190.4921875,113262.9609375,76101.09375,48687.5546875,29980.1640625,18225.294921875,9425.8916015625,5187.08447265625,2492.170166015625
70012.8671875,126211.8359375,113205.109375,76101.078125,48777.4921875,30095.890625,18335.021484375,9476.525390625,5234.4169921875,2512.40185546875
70238.453125,126160.5546875,113203.0078125,76076.8671875,48814.65625,30083.5703125,18281.32421875,9439.640625,5175.931640625,2491.31103515625
70649.96875,126361.3203125,113152.921875,76046.0625,48674.4453125,29955.509765625,18173.85546875,9359.2548828125,5137.396484375,2450.82177734375
70587.734375,126209.890625,113291.2109375,76089.609375,48677.6953125,29979.517578125,18166.26953125,9363.9150390625,5135.8955078125,2459.755126953125
70346.0625,126116.3359375,113160.3359375,76128.4375,48807.86328125,30088.697265625,18269.15625,9398.2646484375,5174.8330078125,2477.16650390625
70348.1328125,126094.890625,113116.3984375,76112.5078125,48745.96875,30026.283203125,18307.08203125,9479.71484375,5220.71923828125,2512.884033203125
70179.484375,126183.265625,113319.5546875,76120.0625,48771.984375,30049.34375,18273.65234375,9430.6875,5167.27392578125,2471.955322265625
70189.0859375,126107.3671875,113280.0859375,76142.25,48812.640625,30085.546875,18272.875,9416.6240234375,5172.52001953125,2479.478759765625
70139.5,126103.234375,113261.3046875,76219.8203125,48855.953125,30100.3828125,18271.90234375,9410.6787109375,5147.412109375,2453.3720703125
70403.8828125,126140.5703125,113215.90625,76076.671875,48685.91015625,30021.744140625,18277.712890625,9461.3740234375,5196.25439453125,2485.4140625
70422.8125,126098.84375,113138.421875,76129.3046875,48769.89453125,30035.69921875,18238.78515625,9432.3251953125,5194.39013671875,2501.63134765625
70223.3828125,125925.78125,113249.140625,76245.375,48870.609375,30120.208984375,18287.01953125,9414.1728515625,5163.64990234375,2463.584228515625
70453.125,126103.2578125,113145.4609375,76143.875,48802.0625,30051.615234375,18223.853515625,9392.0439453125,5163.0166015625,2486.774169921875
70277.6796875,126134.2421875,113210.6484375,76132.3515625,48801.4140625,30086.216796875,18279.515625,9410.29296875,5166.70947265625,2469.10791015625
70138.8046875,126005.7421875,113367.203125,76261.0234375,48802.734375,30049.25390625,18249.955078125,9423.9912109375,5177.048828125,2486.572998046875
70313.9765625,126172.9609375,113246.078125,76107.8828125,48726.73046875,30013.85546875,18260.08984375,9421.2021484375,5197.11279296875,2503.7294921875
70219.1796875,126218.3359375,113257.15625,76143.59375,48764.45703125,30073.90234375,18248.322265625,9411.802734375,5157.90771484375,2469.916259765625
70372.0703125,126273.34375,113247.3359375,76123.6875,48733.6484375,30003.552734375,18218.4609375,9394.6376953125,5139.4921875,2457.09912109375
70103.3359375,126167.1171875,113325.15625,76161.359375,48727.34765625,30038.107421875,18298.83203125,9462.5654296875,5189.72021484375,2489.203857421875
70436.796875,126219.71875,113173.203125,76086.4609375,48776.3046875,30051.595703125,18225.1328125,9393.3291015625,5139.56884765625,2460.47900390625
70223.8203125,126054.046875,113178.40625,76174.1484375,48796.91015625,30084.064453125,18296.5390625,9432.9033203125,5200.552734375,2523.031982421875
